,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,has_company,has_agent,had_previous_cancellation,has_special_requests,has_booking_changes,needs_parking,log_lead_time,total_nights,country_freq,hotel_Resort Hotel,meal_FB,meal_HB,meal_SC,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Other,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,customer_type_Other,customer_type_Transient,customer_type_Transient-Party,season_Ete,season_Hiver,season_Printemps
25067,-0.8432584472803561,2016,-0.22942242002067081,10,2,1,0,0,0,0,0,0.0,1,-0.13252631888727007,0.3768323089782951,0,1,0,1,0,1,1,0,-0.706304115031574,-0.1664004731636635,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
38351,-0.974471824512968,2017,0.064536542858015,14,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.8355132093624679,1,1,0,1,0,1,0,1,-2.3924362273196893,-0.954444488871778,0.01751203296876147,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
59290,-0.8713755995444873,2016,1.2403723943727583,26,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.5853236273347373,0,0,0,1,0,0,0,0,-0.8452415347912821,-0.5604224810177207,0.061449409099965394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
42829,0.6000887022783741,2015,0.725944209335058,11,2,1,0,0,0,0,0,0.0,1,-0.13252631888727007,-1.0826069195168,0,0,0,1,0,0,1,0,0.8016282521706836,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
110279,-0.8057689109281814,2017,-0.743850605058371,23,0,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.272586649800074,0,1,0,1,0,1,0,0,-0.5591197277124546,-0.5604224810177207,0.10131812128393612,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
22211,-0.9276099040727495,2016,-1.1112993086567282,19,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.5204386880653284,0,0,0,1,0,0,0,0,-1.2768205798209502,-0.954444488871778,0.40728584461478773,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
61123,-0.5527145405510014,2016,1.6078210979711154,2,2,3,0,0,0,0,0,3.0,0,-0.13252631888727007,0.5269460581949336,0,0,0,1,0,0,0,0,-0.008582633162398557,-0.5604224810177207,0.40728584461478773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1944,-0.7776517586640502,2015,0.8729236907744009,23,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.14436448901086202,0,0,1,0,0,0,0,0,-0.4678389879730977,-0.954444488871778,0.061449409099965394,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64013,-0.815141295016225,2017,-1.3317685308157425,26,1,1,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.5613786236256946,0,0,0,1,0,0,0,0,-0.5927839773518792,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9710,0.16895903422836372,2016,1.9017800608498012,27,4,2,0,0,0,0,0,3.0,3,-0.13252631888727007,-0.5665909065846055,0,2,0,1,0,1,1,0,0.6038075529992376,0.22762153469039376,0.08782232102597444,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
57434,2.9431847242892997,2016,0.9464134314940724,26,2,2,0,0,0,0,0,0.0,0,12.544008551906803,0.10579359511492033,0,0,0,1,0,0,0,0,1.3669652947745647,-0.1664004731636635,0.40728584461478773,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
67487,-0.8338860631923125,2017,-0.6703608643386995,4,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.272586649800074,0,1,0,1,0,1,0,0,-0.6661200472010173,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
80662,-0.6745555336955695,2015,1.4608416165317726,20,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.6030768872969829,0,0,0,1,0,0,0,0,-0.2153814305336948,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
52235,2.1184149245414536,2016,-0.3029121607403423,2,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,1.220177049952038,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
110042,0.40326863642945626,2017,-0.8173403457780424,18,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.4738122699159888,0,0,0,1,0,0,0,0,0.7190127714043786,-0.1664004731636635,0.061449409099965394,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
79211,-0.9182375199847058,2015,1.1668826536530867,20,3,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.14749185878620877,0,2,0,1,0,1,0,0,-1.1808406709987305,-0.1664004731636635,0.0010276522340949845,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
47588,-0.9650994404249243,2016,-1.258278790096071,28,1,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8741156011603578,0,0,0,1,0,0,0,0,-1.9608571822900212,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
93463,-0.974471824512968,2016,0.21151602429735789,18,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.7729658138555352,0,0,0,0,0,0,0,0,-2.3924362273196893,0.22762153469039376,0.061449409099965394,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8226,-0.6183212291673074,2016,0.8729236907744009,19,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.2069433824197429,0,2,0,1,0,1,0,0,-0.11136738510543186,-0.5604224810177207,0.0023384331449304236,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
102009,-0.41212877923034585,2016,1.4608416165317726,19,1,1,0,0,0,0,0,3.0,1,-0.13252631888727007,-0.0797636782223133,0,1,0,1,0,1,1,0,0.16714572914749704,-0.5604224810177207,0.017784675398215242,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14342,-0.974471824512968,2016,-1.5522377529747569,3,1,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.3119473697088861,0,1,0,1,0,1,0,0,-2.3924362273196893,-0.954444488871778,0.0040581776999465205,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
85684,-0.8901203677205747,2016,-1.1112993086567282,18,2,2,2,0,0,0,0,5.0,0,-0.13252631888727007,2.211555910514986,1,0,0,1,0,0,0,1,-0.9587616724709769,-0.5604224810177207,0.40728584461478773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
63414,-0.44024593149447694,2017,-1.5522377529747569,11,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.5655484499928234,0,2,0,1,0,1,0,0,0.13574561635941243,0.22762153469039376,0.08782232102597444,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
28875,-0.9650994404249243,2016,1.0933929129334152,11,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.7177471123930261,1,0,0,1,0,0,0,1,-1.9608571822900212,-0.5604224810177207,0.40728584461478773,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
27759,1.106197443032734,2016,0.5789647278957152,27,10,2,0,0,0,0,0,3.0,1,-0.13252631888727007,-0.2048584692361786,0,0,0,1,0,0,1,0,0.9742687018599486,4.167841613230967,0.40728584461478773,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
82595,-0.9088651358966621,2015,1.9017800608498012,30,4,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.6447751509682714,0,0,0,1,0,0,0,0,-1.0976990922306853,0.22762153469039376,0.03138533812904376,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
44928,-0.03723341570859774,2015,1.0933929129334152,16,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.12664272695056455,0,0,0,1,0,0,0,0,0.4811083260119003,-0.954444488871778,0.40728584461478773,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
87418,-0.7026726859597007,2016,-0.8173403457780424,15,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.018227241405214572,0,1,0,1,0,1,0,0,-0.27472507000190594,0.621643542544451,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
100203,-0.4589906996705644,2016,1.1668826536530867,21,2,2,2,0,0,0,0,4.0,0,-0.13252631888727007,0.5769839746004795,0,0,0,1,0,0,0,0,0.11389646409027386,0.22762153469039376,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
30592,-0.9276099040727495,2016,1.534331357251444,26,1,2,0,0,0,0,0,0.0,1,-0.13252631888727007,-1.2285508423663094,0,1,0,1,0,1,1,0,-1.2768205798209502,-0.954444488871778,0.08782232102597444,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
15393,0.23456572284466964,2015,0.064536542858015,9,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.9641838506903407,0,0,0,1,0,0,0,0,0.6382705672742092,0.22762153469039376,0.027998280255444985,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
50803,-0.055978183884685145,2016,-0.5233813828993567,8,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.1610437944793776,0,1,0,1,0,1,0,0,0.4686551719353762,0.621643542544451,0.00853580529136038,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
22937,-0.7307898382238317,2016,-0.8908300864977139,8,2,2,0,0,0,0,0,3.0,1,-0.13252631888727007,-0.18609425058409867,0,1,0,1,0,1,1,0,-0.340326419912476,-0.5604224810177207,0.40728584461478773,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6378,-0.09346772023685995,2016,-0.22942242002067081,6,5,1,0,1,0,0,0,0.0,1,-0.13252631888727007,-0.04223524091815348,0,0,0,1,0,0,1,0,0.4429757821065897,1.0156655503985081,0.007717878002999066,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15281,-0.8526308313683999,2017,-1.6992172344140999,24,2,1,0,0,1,0,9,0.0,0,-0.13252631888727007,-1.3327965015445304,1,0,1,0,0,0,0,1,-0.7492616259690625,-0.5604224810177207,0.40728584461478773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8161,2.174649229069716,2016,0.7994339500547295,15,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.7490208101464925,0,0,1,0,0,0,0,0,1.2313624456343215,-0.1664004731636635,0.10131812128393612,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
81940,1.6310509519631813,2016,0.43198524645637226,11,1,2,0,0,0,1,0,0.0,0,-0.13252631888727007,-0.7698699419821367,0,0,0,1,1,0,0,0,1.113764290144725,-0.954444488871778,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
67031,0.06586280925988298,2017,-0.743850605058371,27,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.3768323089782951,0,0,0,1,0,0,0,0,0.5454755091199414,0.22762153469039376,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
62228,4.13347750347085,2017,-1.9196864565731142,5,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,1.531807216245195,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
40219,-0.8057689109281814,2015,0.13802628357768645,18,1,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.9262384307494683,0,0,0,1,0,0,0,0,-0.5591197277124546,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
510,0.03774565699575188,2015,0.13802628357768645,18,4,2,1,0,0,0,0,0.0,1,-0.13252631888727007,0.9397588685406889,1,2,0,1,0,1,1,1,0.5285703001523048,1.0156655503985081,0.0023384331449304236,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
91549,-0.8057689109281814,2016,-0.08244293858132791,21,2,2,0,0,0,0,0,0.0,1,-0.13252631888727007,-0.040150327734589174,0,0,0,1,0,0,1,0,-0.5591197277124546,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
63849,-0.43087354740643324,2017,-1.405258271535414,23,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.4988312281187619,0,0,0,1,0,0,0,0,0.1463892421743085,0.22762153469039376,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
75617,1.6591681042273123,2015,0.21151602429735789,25,2,2,0,0,0,1,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,1,0,0,0,1.120423572318525,0.22762153469039376,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
58273,0.25331049102075703,2016,1.0933929129334152,10,0,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.12664272695056455,0,0,0,1,0,0,0,0,0.647776659525641,-0.954444488871778,0.08782232102597444,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
33540,-0.5058526201107829,2017,-1.405258271535414,24,2,2,0,0,0,0,0,0.0,1,-0.13252631888727007,-0.999210392174223,0,0,0,1,0,0,1,0,0.05566368477045675,-0.5604224810177207,0.07105481161456749,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43255,-0.44961831558252063,2015,0.7994339500547295,17,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.41543470077618505,0,0,0,1,0,0,0,0,0.12491687475661671,-0.5604224810177207,0.08782232102597444,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1968,-0.2527982497336029,2015,0.8729236907744009,24,10,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.2091611497591603,0,0,0,1,0,0,0,0,0.32021165992423617,4.167841613230967,0.10131812128393612,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23430,-0.8901203677205747,2016,-0.743850605058371,23,1,1,1,0,0,0,0,3.0,0,-0.13252631888727007,-0.43628383261182924,0,2,0,0,0,1,0,0,-0.9587616724709769,-0.5604224810177207,0.40728584461478773,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
42033,-0.9557270563368806,2015,0.6524544686153866,30,0,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.7698699419821367,0,2,0,1,0,1,0,0,-1.7083996248506181,-0.954444488871778,0.005536738567368896,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
5516,0.9562392976240347,2016,-0.6703608643386995,30,6,2,0,0,0,0,0,0.0,1,-0.13252631888727007,-1.3453059806459169,0,0,0,1,0,0,1,0,0.9279115267460754,1.803709566106623,0.017784675398215242,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
65591,-0.2996601701738214,2017,-0.9643198272173853,5,4,3,0,0,0,0,0,3.0,0,-0.13252631888727007,1.2524958460753521,0,0,0,1,0,0,0,0,0.27896234470293446,0.22762153469039376,0.019787548629971792,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
30155,-0.4777354678466518,2016,1.387351875812101,12,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.5204386880653284,0,0,0,1,0,0,0,0,0.09125262511719205,0.22762153469039376,0.40728584461478773,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
68341,0.00025612064357707166,2017,-0.5233813828993567,15,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,1.2107975824040638,0,0,0,0,0,0,0,0,0.5052914412893846,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
41886,-0.974471824512968,2015,0.5789647278957152,26,1,3,0,0,0,0,0,3.0,0,-0.13252631888727007,1.0231553958832658,0,0,0,0,0,0,0,0,-2.3924362273196893,-0.954444488871778,0.40728584461478773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
22159,-0.7776517586640502,2016,-1.1112993086567282,16,4,3,0,0,0,0,0,2.0,0,-0.13252631888727007,-1.4995895562296842,0,0,0,1,0,0,0,0,-0.4678389879730977,0.22762153469039376,0.027998280255444985,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7945,1.8747329382523175,2016,0.6524544686153866,3,6,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.3768323089782951,0,1,0,1,0,1,0,0,1.1692412389665412,2.19773157396068,0.40728584461478773,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
41967,-0.9369822881607932,2015,0.5789647278957152,28,6,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.5613786236256946,0,1,0,1,0,1,0,0,-1.3903407175006453,1.803709566106623,0.08782232102597444,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
40890,-0.8245136791042688,2015,0.3584955057367008,8,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,-0.6283729176986143,0.22762153469039376,0.07105481161456749,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
47363,-0.5620869246390451,2016,-1.405258271535414,17,3,2,0,0,0,0,0,0.0,0,0.03801002466601344,-0.5613786236256946,0,0,0,1,0,0,0,0,-0.02226751256250299,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
51356,1.987201547308842,2016,-0.44989164217968514,19,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,1.193268797090594,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
85681,-0.6464383814314384,2016,-1.1112993086567282,18,2,2,0,0,0,0,0,5.0,1,-0.13252631888727007,1.2618779554013917,0,0,0,1,0,0,1,0,-0.16120493232221114,-0.5604224810177207,0.10131812128393612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
83138,-0.974471824512968,2016,-1.6992172344140999,20,1,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.26949077792667553,0,0,0,0,0,0,0,0,-2.3924362273196893,-0.954444488871778,0.008493860302213647,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
71192,0.7594192317751169,2017,-0.08244293858132791,29,3,2,2,0,0,0,0,5.0,2,-0.13252631888727007,1.8925641934296293,0,0,0,1,0,0,1,0,0.8613067327053223,-0.1664004731636635,0.01751203296876147,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
90570,1.3405070452338264,2016,-0.22942242002067081,6,1,1,0,0,0,0,0,0.0,1,-0.13252631888727007,-0.18609425058409867,0,0,0,1,0,0,1,0,1.0404282202955872,-0.5604224810177207,0.40728584461478773,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
108377,-0.15907440885316587,2017,-1.1112993086567282,24,2,2,2,0,0,0,0,5.0,0,-0.13252631888727007,1.4026095952919901,1,2,0,1,0,1,0,1,0.3953191020862384,-0.5604224810177207,0.07105481161456749,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
73188,1.7716367132838367,2017,0.43198524645637226,16,3,3,0,0,0,0,0,3.0,0,-0.13252631888727007,1.1399105341628732,0,2,0,1,0,1,0,0,1.1463705328209672,-0.1664004731636635,0.0002621561821670879,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
11427,-0.5902040769031762,2017,-0.596871123619028,7,1,2,2,0,0,0,0,2.0,0,-0.13252631888727007,0.4810779681565162,0,2,0,1,0,1,0,0,-0.06522502349999126,-0.1664004731636635,0.0005033398697608087,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
105389,-0.974471824512968,2017,-1.6257274936944284,4,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.207701710530665,0,1,0,0,0,1,0,0,-2.3924362273196893,-0.5604224810177207,0.40728584461478773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
52596,-0.44961831558252063,2016,-0.22942242002067081,8,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.23922803886304342,0,0,0,1,0,0,0,0,0.12491687475661671,-0.5604224810177207,0.005536738567368896,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
54746,0.5251096295740244,2016,0.28500576501702934,25,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.15482055283063234,0,0,0,1,0,0,0,0,0.7714338781288923,-0.1664004731636635,0.017784675398215242,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
67746,2.840088499320819,2017,-0.6703608643386995,6,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.24864164609103132,0,0,0,1,0,0,0,0,1.3504008198594606,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
73372,0.5625991659261992,2017,0.43198524645637226,19,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.5957481932525593,0,1,0,1,0,1,0,0,0.7867140792853492,0.22762153469039376,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
87715,0.7687916158631607,2016,-0.743850605058371,22,2,3,0,0,0,0,0,0.0,1,-0.13252631888727007,0.272586649800074,0,0,0,1,0,0,1,0,0.8646452766183091,-0.1664004731636635,0.03138533812904376,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
17000,1.2655279725294768,2015,0.7994339500547295,19,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.4571329644474735,0,0,0,1,0,0,0,0,1.0200120650870979,-0.5604224810177207,0.08782232102597444,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
40698,-0.8620032154564435,2015,0.3584955057367008,5,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.7698699419821367,0,0,1,0,0,0,0,0,-0.7954039875745028,-0.1664004731636635,0.005264096137915124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
31612,0.8625154567435978,2016,1.9017800608498012,30,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.25173751796442984,0,0,1,0,0,0,0,0,0.8970816180879371,-0.1664004731636635,0.40728584461478773,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
85995,-0.974471824512968,2016,-1.0378095679370567,24,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.8146640775268236,0,0,0,1,0,0,0,0,-2.3924362273196893,-0.954444488871778,0.008493860302213647,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
47841,-0.9369822881607932,2016,-1.258278790096071,5,1,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.3351340453070067,0,0,0,1,0,0,0,0,-1.3903407175006453,-0.1664004731636635,0.01751203296876147,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
462,-0.9650994404249243,2015,0.13802628357768645,17,2,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.8876360389515784,0,0,0,1,0,0,0,0,-1.9608571822900212,-0.5604224810177207,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
63742,-0.6651831496075258,2017,-1.405258271535414,20,0,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.6656242828039156,0,1,0,1,0,1,0,0,-0.19679387266894618,-0.954444488871778,0.40728584461478773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
49918,1.509209958818613,2016,-0.743850605058371,20,4,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.019301195898944957,0,0,0,1,0,0,0,0,1.0840548736381723,0.22762153469039376,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
71255,-0.8807479836325309,2017,-0.08244293858132791,30,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.9328786550349261,0,1,0,1,0,1,0,0,-0.8994180330027658,-0.1664004731636635,0.10131812128393612,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
111882,-0.8526308313683999,2017,-0.5233813828993567,14,1,2,0,0,0,0,0,3.0,0,-0.13252631888727007,1.0023062640476215,0,3,0,1,0,1,0,0,-0.7492616259690625,-0.1664004731636635,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
70103,1.078080290768603,2017,-0.3029121607403423,9,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.0640953314436319,0,0,0,1,0,0,0,0,0.9658355668756146,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
43044,-0.6089488450792636,2015,0.7994339500547295,13,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.15482055283063234,0,2,0,1,0,1,0,0,-0.09560358241164106,0.22762153469039376,0.018392877740842885,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
92934,1.2655279725294768,2016,0.13802628357768645,12,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.10579359511492033,0,1,0,1,0,1,0,0,1.0200120650870979,-0.5604224810177207,0.10131812128393612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
93859,-0.39338401105425846,2016,0.28500576501702934,24,2,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.351813350775522,1,1,0,1,0,1,0,1,0.18723253393941167,0.22762153469039376,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
115863,-0.32777732243795255,2017,0.064536542858015,10,1,3,0,0,0,0,0,3.0,0,-0.13252631888727007,1.627780219116948,0,2,0,1,0,1,0,0,0.252833883849982,-0.5604224810177207,0.018392877740842885,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
62979,-0.40275639514230216,2017,-1.6992172344140999,25,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.4571329644474735,0,0,0,1,0,0,0,0,0.17727013023625113,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
72367,0.4595029409577185,2017,0.21151602429735789,27,3,3,0,0,0,0,0,4.0,0,-0.13252631888727007,2.096885685418943,0,0,0,1,0,0,0,0,0.7437565683478612,-0.1664004731636635,0.061449409099965394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
43607,-0.41212877923034585,2015,0.8729236907744009,21,1,1,0,0,0,0,0,0.0,1,-0.13252631888727007,-2.1250635112990106,0,0,0,1,0,0,1,0,0.16714572914749704,-0.5604224810177207,0.08782232102597444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
